ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-26,3507.911327033838,2815.7741536411627,3256.999696583294,3507.911327033838,3507.911327033838,-471.06886801175915,-471.06886801175915,-471.06886801175915,-259.21134,-259.21134,-259.21134,-13.072598863047478,-13.072598863047478,-13.072598863047478,-198.78492914871163,-198.78492914871163,-198.78492914871163,0.0,0.0,0.0,3036.842459022079
2024-06-27,3505.472447244919,2815.611545302053,3253.1954109499943,3505.472447244919,3505.472447244919,-472.8294086152899,-472.8294086152899,-472.8294086152899,-259.21134,-259.21134,-259.21134,-12.1490516700276,-12.1490516700276,-12.1490516700276,-201.46901694526233,-201.46901694526233,-201.46901694526233,0.0,0.0,0.0,3032.643038629629
2024-06-28,3503.0335674559997,2795.479366835341,3237.8492398749718,3503.0335674559997,3503.0335674559997,-472.0847495917817,-472.0847495917817,-472.0847495917817,-259.21134,-259.21134,-259.21134,-9.345641308464627,-9.345641308464627,-9.345641308464627,-203.5277682833171,-203.5277682833171,-203.5277682833171,0.0,0.0,0.0,3030.9488178642177
2024-07-01,3495.7169280892417,2786.765729129815,3222.8135839876536,3495.7169280892417,3495.7169280892417,-478.7298988731156,-478.7298988731156,-478.7298988731156,-259.21134,-259.21134,-259.21134,-13.505631606435015,-13.505631606435015,-13.505631606435015,-206.0129272666806,-206.0129272666806,-206.0129272666806,0.0,0.0,0.0,3016.9870292161263
2024-07-02,3493.278048300322,2779.400788831078,3224.520755258306,3493.278048300322,3493.278048300322,-481.6291675774833,-481.6291675774833,-481.6291675774833,-259.21134,-259.21134,-259.21134,-16.729827186981602,-16.729827186981602,-16.729827186981602,-205.68800039050174,-205.68800039050174,-205.68800039050174,0.0,0.0,0.0,3011.648880722839
2024-07-03,3490.8391685114034,2777.2766786579027,3224.3455756272315,3490.8391685114034,3490.8391685114034,-477.1341434213546,-477.1341434213546,-477.1341434213546,-259.21134,-259.21134,-259.21134,-13.072598863047062,-13.072598863047062,-13.072598863047062,-204.85020455830747,-204.85020455830747,-204.85020455830747,0.0,0.0,0.0,3013.705025090049
2024-07-04,3488.4002887224838,2798.1862079202574,3235.3436681520266,3488.4002887224838,3488.4002887224838,-474.9108803191093,-474.9108803191093,-474.9108803191093,-259.21134,-259.21134,-259.21134,-12.149051669983832,-12.149051669983832,-12.149051669983832,-203.5504886491255,-203.5504886491255,-203.5504886491255,0.0,0.0,0.0,3013.4894084033745
2024-07-05,3485.9614089335646,2800.9985024512016,3240.072536029411,3485.9614089335646,3485.9614089335646,-470.403248877606,-470.403248877606,-470.403248877606,-259.21134,-259.21134,-259.21134,-9.345641308435235,-9.345641308435235,-9.345641308435235,-201.84626756917066,-201.84626756917066,-201.84626756917066,0.0,0.0,0.0,3015.5581600559585
2024-07-08,3478.644769566807,2783.909938080048,3218.2034320617313,3478.644769566807,3478.644769566807,-467.66083211912144,-467.66083211912144,-467.66083211912144,-259.21134,-259.21134,-259.21134,-13.505631606490024,-13.505631606490024,-13.505631606490024,-194.94386051263146,-194.94386051263146,-194.94386051263146,0.0,0.0,0.0,3010.9839374476855
2024-07-09,3476.205889777887,2800.0255530179384,3223.3909436281747,3476.205889777887,3476.205889777887,-468.20936663784653,-468.20936663784653,-468.20936663784653,-259.21134,-259.21134,-259.21134,-16.72982718700416,-16.72982718700416,-16.72982718700416,-192.2681994508424,-192.2681994508424,-192.2681994508424,0.0,0.0,0.0,3007.9965231400406
2024-07-10,3473.767009988968,2795.1187501731456,3214.520120926356,3473.767009988968,3473.767009988968,-461.79870562606106,-461.79870562606106,-461.79870562606106,-259.21134,-259.21134,-259.21134,-13.072598863041387,-13.072598863041387,-13.072598863041387,-189.5147667630197,-189.5147667630197,-189.5147667630197,0.0,0.0,0.0,3011.9683043629066
2024-07-11,3471.328130200049,2782.36412533445,3222.3958004197943,3471.328130200049,3471.328130200049,-458.1056841162698,-458.1056841162698,-458.1056841162698,-259.21134,-259.21134,-259.21134,-12.149051669994478,-12.149051669994478,-12.149051669994478,-186.74529244627533,-186.74529244627533,-186.74529244627533,0.0,0.0,0.0,3013.2224460837792
